title,description,url,published_date,publisher,keyword,bank,sector,text_for_sentiment,sentiment_compound,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label,source,collected_at
Kotak Mahindra Bank Q2 Results: Higher Provisioning Drags Profit - NDTV Profit,Kotak Mahindra Bank Q2 Results: Higher Provisioning Drags Profit  NDTV Profit,https://news.google.com/rss/articles/CBMirgFBVV95cUxNREx5R3ZSa01zRkN1LXhZeV9nWVFvUHh3LUxkZjY5anFvOHd5RnZrMXo4dmVUWWFXbWkzZHNCUXhKMDFWODFUWjZkUVpkUDRpekNRZEtxS0xhSGR6SThYWHhEeGc3ME1fVUF4dHZrZDI5SEVrSTNRYmExcHlUNEVRNV81bVMxbkp5TXpwdlhIeXdSbmhZa1ZBOFdfS2gxY0NiRWpwVnUtdTJEemxDTEHSAbMBQVVfeXFMUEJib2YzYmxFMUNIVnM5ZmNUanVzUmNvMHBseG9OZjNjS2c2TGxTdWEtVGgwUFBpRDZKUE9PWndwTllsTlc0MVBaT3M1R3VRblJ1QU55MXRsVXQzRWZOQ3Z4WEtlakFPeWdSRVM4bWZSODFyWEFmS2JmMEo3cUg3TGZxbTdBbUFrVFhMMEJnZFd0RURwbUowRzg5Zng0SzQ5TkdJV0RyNl9QYTFwMzRqWlo2UEE?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 25 Oct 2025 07:00:00 GMT",NDTV Profit,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank Q2 Results: Higher Provisioning Drags Profit - NDTV Profit Kotak Mahindra Bank Q2 Results: Higher Provisioning Drags Profit  NDTV Profit,0.8481,0.362,0.531,0.106,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra International Becomes the First Indian Firm to Receive SCA License for Investment and Portfolio Management in the UAE - Hubbis,Kotak Mahindra International Becomes the First Indian Firm to Receive SCA License for Investment and Portfolio Management in the UAE  Hubbis,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPTFE2YVVjVmNZN2tSSDg5dkwwNmpyWGRqcUctTWdra0ZubG5heGM0aTBLOGVGTDVISzFVQmg0ajRYNFlIX2NJMlpranQ4YTlWd1dfLVhWdEVBZnhBVkJ3U2JCak5vNG9tSUxRdnhsVC02d1pDeFJvdFJwUzlhbUViRU5LREtkb0VrdjdwRGF0WGpadWc1TlZEN1dwczNUUG1QQnRTbVJONVV0ZmZsX25GVHg4bEtaRUNQN3RoZ3BWZkhhTm1xRWZIandZNUFPVnlFV1FseGdFSl9LRHJUaU0zYW9RY0xfS1FURU5URw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 18 Aug 2025 07:00:00 GMT",Hubbis,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra International Becomes the First Indian Firm to Receive SCA License for Investment and Portfolio Management in the UAE - Hubbis Kotak Mahindra International Becomes the First Indian Firm to Receive SCA License for Investment and Portfolio Management in the UAE  Hubbis,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Q2 Profit Drops, Income Surges Amid NPA Decline - Deccan Herald","Kotak Mahindra Bank Q2 Profit Drops, Income Surges Amid NPA Decline  Deccan Herald",https://news.google.com/rss/articles/CBMirwFBVV95cUxOY3BPYUxYSEFrUU1mZ09lSDVzUE9SNDViRHVUR0gwZWd2RTlOTHY0RHRjM0dFd3RMb2ZJTzlOa2V1ak5KQjJtMjZ0WDdPZ3pKU0N3UlJmLUhNNGFZUFhpWXdoMXQ4cHlRbXpGQ2o0QnE2ZnBNQjRwMWJZUTBRdjhDcU5YY3pWQ3pBZUl1ckR0MmhmeUNpQ2pwZUc4X29qV1B3RnBJaFRLTU14NVZrN0lj?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 25 Oct 2025 07:00:00 GMT",Deccan Herald,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Q2 Profit Drops, Income Surges Amid NPA Decline - Deccan Herald Kotak Mahindra Bank Q2 Profit Drops, Income Surges Amid NPA Decline  Deccan Herald",0.7003,0.188,0.812,0.0,positive,GNews,2025-12-09 13:45:54
HDFC Bank records 9% loan growth in Q2; Kotak Bank credit rises 16% - The Economic Times,HDFC Bank records 9% loan growth in Q2; Kotak Bank credit rises 16%  The Economic Times,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQV1h3REUwcEYxT09mN0J0bGItN2FjdzBQc09HQmpXRXcwaHRkd2JSRWFRY3VyZE1MUXBrek00MVlkdU9Ea2diZHNuY2U2dVgzUy1ocF85VGxmNVpyMW9HbzhoMHRRNjlYUjR6N08weFZqaFFZTTRLdDhPWVBnclRRN18xb01EMk1ndm5qMXJtaS1FcnpUWWtncEF2bWt5ZklkcDVQTVVFTGlCTUItOWlYMkxwM1paQmdqU2tydUVKX2xZdnctbWJxY2ZqaWZrRl9ia2hfa0xmdVNBVC1hcUl0TWxtbDJpZ9IB6wFBVV95cUxPT002R1ZOUmhCcEY0RTFUQXlPTEtvS1NCQXAtTGhLTXNDV2lGVzBFUWtmbkZqeHFlY3daWnZGempJSTZseGtBM1BjUFBZVVRBVFJfanBXMXNzTjJOS25qeWg0MjBWMUh1UzIybzZ3Z2xtVUVYcGxnV25NS3BBal9xSkFXSTBJT2o0X3VhOXlLdkN0akZZdlRNM2xKcUZHV2JEU2o2NXVmQWtVNDZ2THJrdEYxSWJWTTdRZmJqV29kdUloelduLUZBLUMwcXJHMlo5bW1pQWFwRnBSaEJ2cWVHdFNZSzF4dDJ3R0dz?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 04 Oct 2025 07:00:00 GMT",The Economic Times,Kotak Bank,Kotak Mahindra Bank,Private Banks,HDFC Bank records 9% loan growth in Q2; Kotak Bank credit rises 16% - The Economic Times HDFC Bank records 9% loan growth in Q2; Kotak Bank credit rises 16%  The Economic Times,0.8555,0.264,0.736,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Gets Buy Upgrade, Target Price Hike From UBS — Key Factors - NDTV Profit","Kotak Mahindra Bank Gets Buy Upgrade, Target Price Hike From UBS — Key Factors  NDTV Profit",https://news.google.com/rss/articles/CBMirwFBVV95cUxQTld6UUhoTUJwT0ZhdXF2NThIbVItZkNKNGFsVnBGb1VkNjhBdHVBNGY0eEpPajFWRDFTbFl1aVo1WmJDVUxncnNINjZoZXRHd2t4bzUyWmt2MEtWS2dQQ0Nra0NBYTdCb2hFXzdFa2NnVUNHSEYxclhyanVKRFF2djhpZ29Gb29WMzNzTVd5ZjRZNUhOQWV5VUE5QUUyakNiNVlKQ0liYzA1TzBXMG800gG0AUFVX3lxTE9WMVI5VXRGWk1FRTFnVWxwVUZFQ1ZwVThlUWF6NDI5Z2kxdGtjME5hM0dlQ01zWUlseC02OVJ3dVZIQVp0emFPZUtvZ3VXMVViUFl2ZHJka2ZSOVJKbW5heEpaaGlMVDB5bW5wRl9tTDFqSkZ4dmJzUkFzaVNhb3BBRHdvaFRxTlpNUGNKLWs2ejhIOGdTNjVPS3RkN2piYmZkRzZvYUxmOTBrQUhfY0wxY0NoUg?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 29 Aug 2025 07:00:00 GMT",NDTV Profit,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Gets Buy Upgrade, Target Price Hike From UBS — Key Factors - NDTV Profit Kotak Mahindra Bank Gets Buy Upgrade, Target Price Hike From UBS — Key Factors  NDTV Profit",0.7003,0.158,0.842,0.0,positive,GNews,2025-12-09 13:45:54
"Banks must simplify tech to protect customers, says Kotak Mahindra Bank's data protection chief - The Economic Times","Banks must simplify tech to protect customers, says Kotak Mahindra Bank's data protection chief  The Economic Times",https://news.google.com/rss/articles/CBMijAJBVV95cUxNVTczYmdtOUI4MjJneWw1OXJwTG5UTE52SjJBLVJkX2pxWFpXcmpGREtKYmdObThYenVTM0xKTm1JTUVKZWdncElpb3FmTjdnRXpzVHN1eU1kMHFtU2VQNlFUREtiSmJrQWJIM3ZiTjZMMlZRc0ltS2FMZG1GUk5KcG5ITGxCQUtUanVWTTZDR3VQMUhJQlB4NnBSLUMzSEtnN3NyMUlpLVprbmhFTFBrSDE5eDY2MUdzWTZzNUhHaHA4dTNkeWZrZDhNUk5TeEU1cGt0R19QTGtBNDBBV3luWU5jdEtJdmdDR2l2V2RvZm45anNWYUtVdnpWMHVCRXRidkxuSkhPQWtQM2gt0gGSAkFVX3lxTFBSR2hSMUlSYWlpLWU1RmJ3MDRQc0M3MjhUZ1VVRzh1TXFmRXIxSjNESWFvZU1rQ08wbmU3U0pYU25KWW12aUV0VkgyQmpUSlFlaE9VRURsYkZLYVByVFRtTzNQeHgwdTFCaG9GTEwwbjVoTjljTmRsX2Q3aU84ZkZpcGZxWXQtSEk2S0tmUGRfeGoyeUhTTGlRS3BNTnR5RTI4aTBvQ0I2cndqSUhnU2ZjeElhZFhGaDdQQWJhd2JPNS11V0s5aU9jV2x2YnFGWEtrd2N5bENTRmtUNE1EbmpST3Q3bnNnRzJDYVE1cWhmbmFfN3U4NE1jcU5aRWg5SDQ5eXBtMjBrYUl0X1pQOWplZEE?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Thu, 20 Nov 2025 08:00:00 GMT",The Economic Times,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Banks must simplify tech to protect customers, says Kotak Mahindra Bank's data protection chief - The Economic Times Banks must simplify tech to protect customers, says Kotak Mahindra Bank's data protection chief  The Economic Times",0.6369,0.136,0.864,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Q2 Results: Date, Earnings Call Details, Share Price History And More - NDTV Profit","Kotak Mahindra Bank Q2 Results: Date, Earnings Call Details, Share Price History And More  NDTV Profit",https://news.google.com/rss/articles/CBMizAFBVV95cUxONzhfdFZzMjNEOV90ZmlyNVNrODR2T0dHb0RuLTZXR1ljOENoZzdZWk5MNUpFWGpEX3owcXBNSGgtS3BMMmxrUVVEcFQ5al9ncDVNRmVzSUs2QkN2MkRWLTd3QUdWVkhVZ0tidFpmRkdodkdULTJueHYxSm8teURrQ0tJdTNjTDFyZlNVcnllRDJlc1gwZ3BubFpnTjd1Rl80WVRfM29KOG0tdnZEWFNzcHRPaHN6NUdTa3dHUUVvTzF0VWlKUzdtaEJtN3rSAdIBQVVfeXFMUDZ1d3pUVU1icElWekdIdHdyUzVFMFEyc2lhOFBjbmdRSXRSdWFRTkxpYWkxdGhDR3E1TGJmbUdWUHMxS0FfRTBFX2Y4SnFRZXd2bzlubng5TmdKaWFGOC1jRENJZjBCbFFTOVBEb3RXQkRRWEFhZ1JNS3hBSUkxd1dBS3lnUm5jZm53dDBjc3RnMzBXQzYwWXFpbVljeVk3SWUzQm5oVzRhdW1JUER0VTFocWpzX2YzdWFsS1E4T1BzYXRBcmlzOFYzQW9qZXphRG9n?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 24 Oct 2025 07:00:00 GMT",NDTV Profit,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Q2 Results: Date, Earnings Call Details, Share Price History And More - NDTV Profit Kotak Mahindra Bank Q2 Results: Date, Earnings Call Details, Share Price History And More  NDTV Profit",0.8671,0.27,0.73,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank Back In The Race For IDBI Bank - NDTV Profit,Kotak Mahindra Bank Back In The Race For IDBI Bank  NDTV Profit,https://news.google.com/rss/articles/CBMijwFBVV95cUxNM1RXM0VQT1JpR0haNkVrbU5JeldRM2U5dFJyUTVqeURUcDNad21obVpsbzdqLWIxdHZsbWxmZDFUUGRCdEpfYU9lbGVsOEhSTHR4MFBmZHJSeXVDakV3NXVub3dpaVZOcnljRG9DN0psVkR5NkJPNzY0c0hrNmI4T05jWmxwT2JIMGdkVUFLRdIBlAFBVV95cUxPZDk3NFF5eHc4dmlHVjVkdl9FaUg2SkYzZ0sxUlRpbDlBVTRWeVIzeXhwMk9peV9BTENCbVp0dGt1Skp0ckxwUW9VNGFBcWtobW81U1BpMmFCb0JoTmVaUW9iTDFVRlRjQUhpelhnc0lHUEgyTTBTRTN5eTM3dmpSeDFrOWZmclRIY1JZWl9Yek5xRUFo?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 03 Sep 2025 07:00:00 GMT",NDTV Profit,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank Back In The Race For IDBI Bank - NDTV Profit Kotak Mahindra Bank Back In The Race For IDBI Bank  NDTV Profit,0.7003,0.201,0.799,0.0,positive,GNews,2025-12-09 13:45:54
RBI approves reappointment of C S Rajan as part-time chairman of Kotak Mahindra Bank till 2027 - The Economic Times,RBI approves reappointment of C S Rajan as part-time chairman of Kotak Mahindra Bank till 2027  The Economic Times,https://news.google.com/rss/articles/CBMijgJBVV95cUxOT2pVNzktdDU4clFQWktfaW9DbVRZUW9LM3V2YXRULWlFSFpCMTlNX2EzcTBUYTN5aTQwN3cxUWFQZkQ2VXhob1o0NDdaVzdxTjNfRDlGRFNmSGwwREtNY2tTVFRIUGJLTUpqbGh5NDZ4WVhycU9ubmpNekhBaHc3ZllWNjVFR2puNW9NWTIzV2JVUl9HTXMxR01UVVNQT0tqWlFVSHlyRnJjdHBmQ1lXeFJBOUc1UHA4bndwc1YtZUtfQWVNeFRxa094bFNZOGQyQWpGSlZwNGlGaVdiT0dWdnh3QjB2c0VINGc1M0ZzOXFfUzE2R2lPNTV0MTlELXRXV1Y3di1PZjJOblFOM3fSAZMCQVVfeXFMUFFfdE9GblVuMXdHN2Q4WmNCSlR6b1dEblk2NGQwSDZXRmdXbUMzMlR3emd2eGFBaXY2Q3h2Qi1HRndWWUR2SDQ4VXhpZV9tZmVsU0twcFByYlFtMkpKY0RpeENjcW5QNmo4cEJWaDRqTTZNYldCSkcwNmhNbjYyeE1lU0h4VUQ4eHlDcDRZbkllV3FOQXF0QkduM2xmVWJiV01fMnhJX3pKMW1OdjBrRFZzUHBXMmVIakFZaVMxZ3BYR1g4S0hZNmxXTUlkd25OM09vSTh4bEFvR0MzV3hoZVIzT05rX25BUjJReUJfNGlJU3pvVmFZUXlvb2E3Y2hZMmNEWDVuRGZDZFFaQTVTOWxTUEU?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 25 Oct 2025 07:00:00 GMT",The Economic Times,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,RBI approves reappointment of C S Rajan as part-time chairman of Kotak Mahindra Bank till 2027 - The Economic Times RBI approves reappointment of C S Rajan as part-time chairman of Kotak Mahindra Bank till 2027  The Economic Times,0.6597,0.127,0.873,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Bank shares jump after Rs 6,256 crore SMBC block deal; key details - MSN","Kotak Bank shares jump after Rs 6,256 crore SMBC block deal; key details  MSN",https://news.google.com/rss/articles/CBMi5wFBVV95cUxPWDlTcmRVSnVmLUFKMzZmSi0wMkl1RW8yLW9aRW9WNXVMSFI4VkRlMkZyZ0gzbWRtUUktX2piVmUxbS1OU0MtU3BocGRtTktpOExkNEVZQlJLbldQQkNmQm9VM0FUTERHcGJLTVpQdDN2WV8wNFo5aHhGS3JTTjd3c2NXOUNtaVcwNU9SdkNURXlHUTlzY0stSWIzaE1pM2FWY2RvdG5qakV4cmZGQjktbWItaDRPN0Uwb0RLVHRHV0w5bjdJZ0xGRHJ4MHlVbldPUm5LbElUVWtvaDZRTW5iX2VWNzRPV0E?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 10 Sep 2025 04:42:17 GMT",MSN,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Kotak Bank shares jump after Rs 6,256 crore SMBC block deal; key details - MSN Kotak Bank shares jump after Rs 6,256 crore SMBC block deal; key details  MSN",-0.34,0.125,0.71,0.165,negative,GNews,2025-12-09 13:45:54
RBI approves reappointment of C S Rajan as Kotak Mahindra Bank's part-time Chairman - The Economic Times,RBI approves reappointment of C S Rajan as Kotak Mahindra Bank's part-time Chairman  The Economic Times,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPMko0QW5ueUhWSTRpektZZy1INXZzY0dYZDNHSEZ0bUVCbWlCY0hCRTVjMTlTZUhHS3ZJUHdVS0w1ODRPYV9JLTFNeHVEcFFISWlJMkFTc29RRE44Z0xsWUhnanFkWjdJbDBfUnVUMEZSVzUwbVZJdnFhU0V2cEdWUTRKZTFwRWxITy10d0hnNklFYTJ6NktWb1A4VmZnbHZUaFdkUnpFUFBLRFNxdFNUWGFoOTJudzdVcU10dHN6ZXRGUGI1RjY3ODJNTzQ1SnZTc3JpNkNscGVZQnNiVHhoUXk5cVUyRjZaSHVnetIB8gFBVV95cUxPT1VYbzBlWnM0WDFHQnJ1VFprVUpMV19mbUVPSmZvODlmcWstUkFlWlAyb2MxVEdYaUhwaF9mWm1vVnVBUGhEeGFjVE90RnJQQ0JVZ0ZIMlZFVUh0Tkx6czBNR2xIWlJtdDBLWUtQbm5LMlJHaUhkRFNUSHo4SHIwZmNudlVFRlVSQkJWZGtjLXE4N3Y3ckJhc2xBdFoxT1EydVBWUENSOVRJSlpCcHVUeHNZaXZiREtHa0dYekZJQUtnN0Z4MXdodWh4enB6eTlzUk1FdXlQeFFmWGdNRWxqM3gwc0VCakc4dkE3T2pSUW55QQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sun, 26 Oct 2025 07:00:00 GMT",The Economic Times,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,RBI approves reappointment of C S Rajan as Kotak Mahindra Bank's part-time Chairman - The Economic Times RBI approves reappointment of C S Rajan as Kotak Mahindra Bank's part-time Chairman  The Economic Times,0.6597,0.148,0.852,0.0,positive,GNews,2025-12-09 13:45:54
"UBS upgrades Kotak Bank to a Buy, says non-lending financials will outpace lending businesses - Moneycontrol","UBS upgrades Kotak Bank to a Buy, says non-lending financials will outpace lending businesses  Moneycontrol",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPdHlseUphYjV0eDZjZU50LThjR2IxZ2xGLWNnNHB2WmxkZ0xIa2Jwcno3LUNkc0xwRWtfQnZYbjFXWGQwVmNGb0NWNDlhRmFaRFRGeTVGNk9IYXJVLXdDTk5vaVlHSURqR0FRcUVXMjIybi0tYllEVzRBMDlJbUFESFZLbGNCcU1XY1Q4NW54X3RYWmFzWUM3LWNLc3JuQ0hzaHVCTmFNUjVNbERpZm16dzlvM093NGRreFdSdzBaSVE1aFFrQnZqcXowZmxJcUlHMzQ0WkJ1VDBVeGc1LXpINFJnOWtqXzF2bkg5WGR30gHzAUFVX3lxTFBkTDk2dFFjZTIySmVjRmNUQzQ4b1Yxa2E3aW5pLWFIeUdkX1FyZ29jMk9MalZIU2JpbVE4Nnk0SV9jcmdxYUZaZ3A3SFAwY2RDLTFhd1YtQUVNMy01ZE1IRlFZbHM4OVdNYXFsWkR3dzF1Qm1mMjNJVG8yampiREhSaUJ6Q0FTOGw3RmY3Rm5IWVdsT195bS13elVvOGxwaVc4bmY0X0hQSUhoUnZLUXJqYzhFU3FENS1pSjlmQ0lkM25LUEFXeWFWOFhIVHFMM203QU1Xa202YmFzRWtCdkdxOXFWZy1Ram1VS2xiV2FhWmgzZw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 29 Aug 2025 07:00:00 GMT",Moneycontrol,Kotak Bank,Kotak Mahindra Bank,Private Banks,"UBS upgrades Kotak Bank to a Buy, says non-lending financials will outpace lending businesses - Moneycontrol UBS upgrades Kotak Bank to a Buy, says non-lending financials will outpace lending businesses  Moneycontrol",0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank Shares Drop Nearly 3% After Q2 Profit Decline - NDTV Profit,Kotak Mahindra Bank Shares Drop Nearly 3% After Q2 Profit Decline  NDTV Profit,https://news.google.com/rss/articles/CBMinAFBVV95cUxPVmtvR2ZZOURIaEpKbGM3Sk02WC1MWTJIRUtIX3hULXpFVEVJajBjWUlDNV80T3FmMHJab21pV3NoTG1vZHBmYXNCNkRmX2JLeUZJWW45MjB1OU9KXzhqWmJjU0ZOekVoM2lGaks4NGVkZnhFT2lmcTBDMFkzdkVoUGFSNUNjajROald5c183RTkxYVo0UjFaTFVJTGfSAaIBQVVfeXFMTzJKUTNHVTROdE94LXY3dGV1OWlhZ2RleW5HejFoRjAyUTU4UGoyU083R1M0dlliRVlOQ2tZWGxwTktwbmdGeFYwOE9keGRfLWkwU1U1OGVIbmd4Ry1UdkpjZjFxbEpqUTJ4SHpkVmY0QlBwUEQtV0daUmNOTW9BX1J1UWozbVAwS011QmxYSW5BMV9oRGFGRmlZeTA2ZERCdnpR?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 27 Oct 2025 07:00:00 GMT",NDTV Profit,Kotak Bank,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank Shares Drop Nearly 3% After Q2 Profit Decline - NDTV Profit Kotak Mahindra Bank Shares Drop Nearly 3% After Q2 Profit Decline  NDTV Profit,0.8957,0.408,0.485,0.107,positive,GNews,2025-12-09 13:45:54
Banks with bloated cost structures will suffer as savers turn investors; fittest will survive: Kotak - Times of India,Banks with bloated cost structures will suffer as savers turn investors; fittest will survive: Kotak  Times of India,https://news.google.com/rss/articles/CBMikgJBVV95cUxPWTgyMGxzQ2FyR21lNE1Pcmd1bV9QaFMzVzFiNnJqM3N3SGlnZU53YlpSSmUtZE8wMnFUVmtEalFaT1k0Um9vVThtR2FJME0tbDIxY2ZlRTlCeHJ1cEJmZHBLazZmTUZ5MmRwQXhnZUFVSVlYemVQUUNtVGtUZkozM3FBdmRWZ3UzMDdxMTRnVjM3STR3Z0hyaHFzNl9mQXhJbHcyS0p1UEtmcFVZMVZ1SDU2Tk52RlE0Y3d1ZVJJblVpc0xocFIxLUhNRzM1MzUtRUZEWHV2NjhCZ0k4RUVqS2xNalBzUVowMllieS1vbm5DelhVWnFtdDhRVzl4VmFKMVREMElsMFQ4RlFxYlVmS05R0gGXAkFVX3lxTE5CWEMzM0NTdXIwbWdXSXZBQms2N2lzWjRSZEYxZ2lERFhLa2t0RWlMcTQxTVhEaHh4UVBPM3dESHViSXZadW5zV3BYR1F6b1BlcnFXTnlDTURfOVF0VnlJZW9sb1dIeGxiUGU1bXI3TFhwbW5aLXRlXzFmWTJmRmczeGpEY3poX1RlVnR4UUdZeHZyWTBsbENvNlQtQ0tLMUZfcWVMT2cwRGhiVmZ0UVgzcjFsc190dVY4c05obkk0b0hGSDlGdHlhUmk0OVJhLS1tdTZKRURhWkFZNUoyWHpyenkyWUt6YmdPUTBKUm83d01WVFdqU1gwVGJhOW9ndk51aXF3SU5CRkQ1TmpCNmhmQVAtbFdzRQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 17 Nov 2025 08:00:00 GMT",Times of India,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Banks with bloated cost structures will suffer as savers turn investors; fittest will survive: Kotak - Times of India Banks with bloated cost structures will suffer as savers turn investors; fittest will survive: Kotak  Times of India,-0.7906,0.0,0.833,0.167,negative,GNews,2025-12-09 13:45:54
"Kotak Bank Q2 results: Net profit falls 2.7% YoY, NII up 4% at Rs 7,311 crore - Moneycontrol","Kotak Bank Q2 results: Net profit falls 2.7% YoY, NII up 4% at Rs 7,311 crore  Moneycontrol",https://news.google.com/rss/articles/CBMivwFBVV95cUxNRU5KbDVSUWtudld5NmFkT29pVjZ5VVpVS2VONm1RUnhUWVB6dmJZOE1IYTQzS1Jqel80ZEpNQXBFRWNJb2Vwa1REVkVFNE8zWXZtWlhIcEZCcDYzNnF2Zm5PNkdJa1BoSnZZa0lsUlpHcTVtNjlMNUZFeTFoQ3RiVGZXQy0xel9yd0xMX3lkQTZ3MlYySUVEb3VtcTg0a2tIeWVicXFSbUxwQzNKMTNOVkx0ekxZVkVBREZ2WkZhd9IBxAFBVV95cUxNem94WXp4QWsyMWt3cXN0a09TVzFQSlRBcXg0WnQ2dTdXdGpOZnZKbW4wQlJqNUlURGxSY00zYXZCbjNrVnZkM05jMnRfNkNUTmEydjBrZ1BOVmNiZkx3UmR2eE5yb2VlM1pWSWQxWkQ3YV9PcWJFLXR1TEN4ZTE2Yy0tT1k2b2szSkJia1VIVjhkQXZ1M00xVjlZa3k3WmZvNFFQS3pNTWJtUTBhVnU4M20za3hEUFBjdW00SHpIODJ5VEVN?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 25 Oct 2025 07:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Bank Q2 results: Net profit falls 2.7% YoY, NII up 4% at Rs 7,311 crore - Moneycontrol Kotak Bank Q2 results: Net profit falls 2.7% YoY, NII up 4% at Rs 7,311 crore  Moneycontrol",0.7003,0.149,0.851,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank shares jump 2%, up 18% in 2025: All you need to know about upcoming stock split - Upstox","Kotak Mahindra Bank shares jump 2%, up 18% in 2025: All you need to know about upcoming stock split  Upstox",https://news.google.com/rss/articles/CBMi6gFBVV95cUxOVkFWUlphMEYxTkxFSU5VckxsM0FBRnpwMDF0Rjd1NmJBS1hkVWdtakZhZjBWaUN1ZlFJOHJmVTBPMkFtYzZXcmluQnE1cWxyVVlIbjVKYmpwbTFIekUxa19jcmo4WDZndXZrRVFnRkQwTENqVkR5LXM5T3Q3cFJaT1NmdUdfRnNzTmVaNnZtcm5QaXhlb0VSV0RSSlc2ekRzLVpSVFJpLWtQNjdJTVdTbjNWOVNhc3V6bHdGaFBfZnVQYnhMOUFZWXN1UXl6MnE5aXZUdXpUMlNNa2F6TE5iU3lwYXVPNW9OMFE?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sun, 16 Nov 2025 08:00:00 GMT",Upstox,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank shares jump 2%, up 18% in 2025: All you need to know about upcoming stock split - Upstox Kotak Mahindra Bank shares jump 2%, up 18% in 2025: All you need to know about upcoming stock split  Upstox",0.5267,0.101,0.899,0.0,positive,GNews,2025-12-09 13:45:54
